Surface,ID,RMS,RMS_filt,Zero-Cross,Zero-Cross_filt,Spectral_centroid,Spectral_centroid_filt,Spectral_slope,Spectral_slope_filt,Spectral_spread,Spectral_spread_filt,STD,STD_filt
Dry Asphalt,2021_11_29_53-Nov-22.wav,5.016865111488947,7684.7227854663015,20533.0,21332.0,1414.853531257516,1473.8191012988154,-1.1581368271652494e-09,-1.151030775408209e-09,1511.72532038855,1547.4585891905576,7974.043738665658,7684.7227146965815
Dry Asphalt,2021_11_30_03-Nov-22.wav,8.988739564858008,6145.502038698176,20381.0,21341.0,1415.4878699584476,1475.6497831198308,-1.1580603818152394e-09,-1.1508101564985353e-09,1519.1764564031844,1507.0833163485684,6469.01238592559,6145.5020386219285
Dry Asphalt,2021_11_30_13-Nov-22.wav,2.8509644064552964,6292.398097487749,19131.0,20851.0,1349.209279256182,1428.956401826662,-1.1660477394475682e-09,-1.1564372637061494e-09,1550.9005077288487,1521.5275198977417,6976.457744959149,6292.39800540559
Dry Asphalt,2021_11_30_22-Nov-22.wav,,8824.620092409328,20111.0,21385.0,1439.1183222646448,1502.3288914503755,-1.1552126315600909e-09,-1.1475950069715188e-09,1659.658419194541,1613.0623592275958,9483.579241583124,8824.619990818452
Dry Asphalt,2021_11_30_32-Nov-22.wav,,8772.554031670452,19763.0,20799.0,1390.8393794886656,1465.922271706267,-1.1610308177643624e-09,-1.1519824371959585e-09,1558.1551391098424,1616.3611485444549,9286.761583773174,8772.553971412926
Dry Asphalt,2021_11_30_42-Nov-22.wav,1.4346166735403572,7122.007752254392,19303.0,20687.0,1388.7718512101117,1453.5293949478234,-1.1612799794861309e-09,-1.1534759260845154e-09,1680.1674715119168,1605.3437261987272,7792.340438392651,7122.0077443205955
Dry Asphalt,2021_11_30_51-Nov-22.wav,11.297034706685755,5465.75007796642,19807.0,21474.0,1599.2168128284914,1684.95851679778,-1.1359188613247844e-09,-1.1255859673034794e-09,1881.4368086687298,1893.773010542577,5915.365103338954,5465.7500585278285
Dry Asphalt,2021_11_31_01-Nov-22.wav,,7808.995432262857,20653.0,21491.0,1422.7138238220948,1491.5826064845182,-1.1571895685234648e-09,-1.1488900619859924e-09,1585.19270188488,1601.644211574571,8263.453636748054,7808.995407079683
Dry Asphalt,2021_11_31_10-Nov-22.wav,12.09367157193562,3472.3069853411935,19674.0,20382.0,1528.237801536635,1520.1022940406017,-1.1444726754836266e-09,-1.1454531007944666e-09,2011.7449328080088,1708.452574799092,3651.279411124425,3472.30696750738
Dry Asphalt,2021_11_31_20-Nov-22.wav,4.845075423497038,5530.549326320597,19648.0,20567.0,1373.0142062704126,1436.3248735916666,-1.1631789629171761e-09,-1.1555492753140122e-09,1531.1400744233954,1552.381751733534,5810.371524720143,5530.549288487197
Dry Asphalt,2021_11_36_12-Nov-22.wav,24.190689641513554,1821.6316581712338,19406.0,20191.0,1638.26073637047,1699.3904344149917,-1.1312136046590232e-09,-1.1238467497656957e-09,2050.008398692974,2061.0596363660675,1890.2703008379792,1821.6316502055142
Dry Asphalt,2021_11_36_12-Nov-22.wav,24.190689641513554,1821.6316581712338,19406.0,20191.0,1638.26073637047,1699.3904344149917,-1.1312136046590232e-09,-1.1238467497656957e-09,2050.008398692974,2061.0596363660675,1890.2703008379792,1821.6316502055142
Dry Asphalt,2021_11_36_22-Nov-22.wav,19.038882141636496,2362.2191931972316,18261.0,19399.0,1361.9727400318843,1425.3341846443468,-1.1645095907820407e-09,-1.1568737839120041e-09,1700.8263966154727,1637.5749738207678,2572.3122089889234,2362.2189930878617
Dry Asphalt,2021_11_36_22-Nov-22.wav,19.038882141636496,2362.2191931972316,18261.0,19399.0,1361.9727400318843,1425.3341846443468,-1.1645095907820407e-09,-1.1568737839120041e-09,1700.8263966154727,1637.5749738207678,2572.3122089889234,2362.2189930878617
Dry Asphalt,2021_11_36_31-Nov-22.wav,13.085983582008414,3787.986507798382,19489.0,20806.0,1406.4500170099482,1484.9782067956912,-1.1591495504738245e-09,-1.1496859706150469e-09,1582.979641283058,1664.6282900377132,3994.2425856991213,3787.986505279718
Dry Asphalt,2021_11_36_31-Nov-22.wav,13.085983582008414,3787.986507798382,19489.0,20806.0,1406.4500170099482,1484.9782067956912,-1.1591495504738245e-09,-1.1496859706150469e-09,1582.979641283058,1664.6282900377132,3994.2425856991213,3787.986505279718
Dry Asphalt,2021_11_36_41-Nov-22.wav,19.273153879145436,3516.845060414693,19553.0,19923.0,1388.1081020809881,1431.8678886673524,-1.161359969142161e-09,-1.156086394950613e-09,1504.9333656818303,1491.4665600656042,3614.5546540939836,3516.845060177273
Dry Asphalt,2021_11_36_41-Nov-22.wav,19.273153879145436,3516.845060414693,19553.0,19923.0,1388.1081020809881,1431.8678886673524,-1.161359969142161e-09,-1.156086394950613e-09,1504.9333656818303,1491.4665600656042,3614.5546540939836,3516.845060177273
Dry Asphalt,2021_11_36_50-Nov-22.wav,21.54754876801898,2563.9183164352617,19446.0,20251.0,1507.4078687426916,1581.100728458222,-1.1469829298647129e-09,-1.1381020647277174e-09,1866.2156330141174,1851.056397397489,2749.925869974348,2563.918315778397
Dry Asphalt,2021_11_36_50-Nov-22.wav,21.54754876801898,2563.9183164352617,19446.0,20251.0,1507.4078687426916,1581.100728458222,-1.1469829298647129e-09,-1.1381020647277174e-09,1866.2156330141174,1851.056397397489,2749.925869974348,2563.918315778397
Dry Asphalt,2021_11_37_00-Nov-22.wav,,6991.714433425702,19758.0,20922.0,1452.0814937872349,1527.349684303107,-1.1536504153768096e-09,-1.1445797041619443e-09,1759.0776229683358,1783.5219060927982,7448.009643094854,6991.714430412937
Dry Asphalt,2021_11_37_00-Nov-22.wav,,6991.714433425702,19758.0,20922.0,1452.0814937872349,1527.349684303107,-1.1536504153768096e-09,-1.1445797041619443e-09,1759.0776229683358,1783.5219060927982,7448.009643094854,6991.714430412937
Dry Asphalt,2021_11_37_10-Nov-22.wav,19.42004114431468,2969.638278974866,18060.0,19257.0,1379.6823700861362,1506.2765627925899,-1.1623753699532522e-09,-1.147119265672691e-09,1698.9000838934435,1910.111989179017,3236.598569349152,2969.6382061559943
Dry Asphalt,2021_11_37_10-Nov-22.wav,19.42004114431468,2969.638278974866,18060.0,19257.0,1379.6823700861362,1506.2765627925899,-1.1623753699532522e-09,-1.147119265672691e-09,1698.9000838934435,1910.111989179017,3236.598569349152,2969.6382061559943
Dry Asphalt,2021_11_37_19-Nov-22.wav,19.254176824660995,2051.4528294450597,20737.0,21425.0,1581.6536052835206,1650.9716593054857,-1.1380354365015662e-09,-1.1296817874274986e-09,1889.6642608518232,1908.516426306247,2154.65707292337,2051.452825130055
Dry Asphalt,2021_11_37_19-Nov-22.wav,19.254176824660995,2051.4528294450597,20737.0,21425.0,1581.6536052835206,1650.9716593054857,-1.1380354365015662e-09,-1.1296817874274986e-09,1889.6642608518232,1908.516426306247,2154.65707292337,2051.452825130055
Dry Asphalt,2021_11_37_29-Nov-22.wav,12.560871610102094,3898.974648531647,17694.0,19124.0,1370.62101285672,1477.0787789100907,-1.1634673711569403e-09,-1.1506379455279796e-09,1835.1106108997706,1896.2948152406248,4403.361538076098,3898.974645151869
Dry Asphalt,2021_11_37_29-Nov-22.wav,12.560871610102094,3898.974648531647,17694.0,19124.0,1370.62101285672,1477.0787789100907,-1.1634673711569403e-09,-1.1506379455279796e-09,1835.1106108997706,1896.2948152406248,4403.361538076098,3898.974645151869
Dry Asphalt,2021_11_37_38-Nov-22.wav,12.059698711319967,6049.251101442045,19020.0,19950.0,1659.9328412342736,1735.746527019555,-1.1286018585377139e-09,-1.1194654086618816e-09,2074.8661834338113,2091.132594920436,6431.863136543363,6049.251065585872
Dry Asphalt,2021_11_37_38-Nov-22.wav,12.059698711319967,6049.251101442045,19020.0,19950.0,1659.9328412342736,1735.746527019555,-1.1286018585377139e-09,-1.1194654086618816e-09,2074.8661834338113,2091.132594920436,6431.863136543363,6049.251065585872
Dry Asphalt,2021_11_37_48-Nov-22.wav,,15196.281076031159,20497.0,21760.0,1727.9375603548378,1809.2772561152597,-1.1204064819229324e-09,-1.1106040821908406e-09,2196.9133411976995,2218.075515989103,16246.888386320548,15196.281053003768
Dry Asphalt,2021_11_37_48-Nov-22.wav,,15196.281076031159,20497.0,21760.0,1727.9375603548378,1809.2772561152597,-1.1204064819229324e-09,-1.1106040821908406e-09,2196.9133411976995,2218.075515989103,16246.888386320548,15196.281053003768
Dry Asphalt,2021_11_37_58-Nov-22.wav,,16890.773521654588,21437.0,22134.0,1811.5388890927632,1880.177460070488,-1.1103315285467008e-09,-1.1020597652523686e-09,2278.5557975208403,2286.7840807366465,17745.16803924426,16890.773500064643
Dry Asphalt,2021_11_37_58-Nov-22.wav,,16890.773521654588,21437.0,22134.0,1811.5388890927632,1880.177460070488,-1.1103315285467008e-09,-1.1020597652523686e-09,2278.5557975208403,2286.7840807366465,17745.16803924426,16890.773500064643
Dry Asphalt,2021_11_38_07-Nov-22.wav,,17401.77576728261,22009.0,22728.0,1870.2134495606088,1942.605768084843,-1.1032605469007322e-09,-1.094536412428954e-09,2313.7116598017133,2338.3388226356683,18182.624002722234,17401.7757672673
Dry Asphalt,2021_11_38_07-Nov-22.wav,,17401.77576728261,22009.0,22728.0,1870.2134495606088,1942.605768084843,-1.1032605469007322e-09,-1.094536412428954e-09,2313.7116598017133,2338.3388226356683,18182.624002722234,17401.7757672673
Dry Asphalt,2021_11_38_17-Nov-22.wav,,17529.93339579294,21959.0,22722.0,1872.6152789611592,1940.1020529241534,-1.1029710979219477e-09,-1.0948381398523351e-09,2333.937981301525,2349.6028182836926,18264.251967940305,17529.933337991533
Dry Asphalt,2021_11_38_17-Nov-22.wav,,17529.93339579294,21959.0,22722.0,1872.6152789611592,1940.1020529241534,-1.1029710979219477e-09,-1.0948381398523351e-09,2333.937981301525,2349.6028182836926,18264.251967940305,17529.933337991533
Dry Asphalt,2021_11_38_27-Nov-22.wav,,17035.906206286163,22485.0,23280.0,1863.6890058769634,1930.1579153156215,-1.1040468198812086e-09,-1.0960365265799774e-09,2289.2532212632436,2300.644552921788,17783.163609807772,17035.905960418502
Dry Asphalt,2021_11_38_27-Nov-22.wav,,17035.906206286163,22485.0,23280.0,1863.6890058769634,1930.1579153156215,-1.1040468198812086e-09,-1.0960365265799774e-09,2289.2532212632436,2300.644552921788,17783.163609807772,17035.905960418502
Dry Asphalt,2021_11_38_36-Nov-22.wav,,17179.93744788123,22178.0,23019.0,1844.7295288529263,1910.6353938711181,-1.1063316621192276e-09,-1.0983892223601657e-09,2290.0565660257657,2298.4726959878103,17939.442584537057,17179.937341850142
Dry Asphalt,2021_11_38_36-Nov-22.wav,,17179.93744788123,22178.0,23019.0,1844.7295288529263,1910.6353938711181,-1.1063316621192276e-09,-1.0983892223601657e-09,2290.0565660257657,2298.4726959878103,17939.442584537057,17179.937341850142
Dry Asphalt,2021_11_38_46-Nov-22.wav,,17061.370759790003,21912.0,22676.0,1840.7922236522331,1910.1207675560586,-1.1068061541748424e-09,-1.0984512409453804e-09,2283.768710709435,2301.813718775326,17826.85612781132,17061.370432267733
Dry Asphalt,2021_11_38_46-Nov-22.wav,,17061.370759790003,21912.0,22676.0,1840.7922236522331,1910.1207675560586,-1.1068061541748424e-09,-1.0984512409453804e-09,2283.768710709435,2301.813718775326,17826.85612781132,17061.370432267733
Dry Asphalt,2021_11_38_56-Nov-22.wav,,17686.550955352744,21904.0,22626.0,1853.228146472156,1917.1786742963666,-1.1053074777244488e-09,-1.0976006793285272e-09,2317.070920441515,2322.216608909215,18454.438865043205,17686.55095079187
Dry Asphalt,2021_11_38_56-Nov-22.wav,,17686.550955352744,21904.0,22626.0,1853.228146472156,1917.1786742963666,-1.1053074777244488e-09,-1.0976006793285272e-09,2317.070920441515,2322.216608909215,18454.438865043205,17686.55095079187
Dry Asphalt,2021_11_39_05-Nov-22.wav,,16408.26219684695,21989.0,22774.0,1834.6482091878618,1906.1566773242293,-1.1075465809145355e-09,-1.0989289609154788e-09,2259.886270221045,2275.5548455204153,17206.722764485756,16408.262178310382
Dry Asphalt,2021_11_39_05-Nov-22.wav,,16408.26219684695,21989.0,22774.0,1834.6482091878618,1906.1566773242293,-1.1075465809145355e-09,-1.0989289609154788e-09,2259.886270221045,2275.5548455204153,17206.722764485756,16408.262178310382
Dry Asphalt,2021_11_39_15-Nov-22.wav,,17267.502854100396,21636.0,22337.0,1811.64426404381,1877.2366185671262,-1.1103188296131447e-09,-1.1024141715935185e-09,2255.697070969838,2269.4862137181876,18011.493537986953,17267.502836641394
Dry Asphalt,2021_11_39_15-Nov-22.wav,,17267.502854100396,21636.0,22337.0,1811.64426404381,1877.2366185671262,-1.1103188296131447e-09,-1.1024141715935185e-09,2255.697070969838,2269.4862137181876,18011.493537986953,17267.502836641394
Dry Asphalt,2021_11_39_24-Nov-22.wav,,17076.86881383161,21578.0,22413.0,1814.9838132162665,1883.8428267917188,-1.1099163742608429e-09,-1.1016180450144168e-09,2271.2209343588165,2282.5904409123564,17910.863290124933,17076.868805491395
Dry Asphalt,2021_11_39_24-Nov-22.wav,,17076.86881383161,21578.0,22413.0,1814.9838132162665,1883.8428267917188,-1.1099163742608429e-09,-1.1016180450144168e-09,2271.2209343588165,2282.5904409123564,17910.863290124933,17076.868805491395
Dry Asphalt,2021_11_39_34-Nov-22.wav,,16926.481477076697,21431.0,22313.0,1838.2038556359234,1906.0105731046692,-1.1071180832730819e-09,-1.0989465682097928e-09,2314.3203694547683,2318.9791836102377,17785.416982132883,16926.481239580273
Dry Asphalt,2021_11_39_34-Nov-22.wav,,16926.481477076697,21431.0,22313.0,1838.2038556359234,1906.0105731046692,-1.1071180832730819e-09,-1.0989465682097928e-09,2314.3203694547683,2318.9791836102377,17785.416982132883,16926.481239580273
Dry Asphalt,2021_11_39_44-Nov-22.wav,,18043.42769511617,21190.0,22097.0,1911.9181019482326,1990.8088136581812,-1.098234640797081e-09,-1.088727372739332e-09,2443.335765079793,2466.563347554206,19074.116920029668,18043.42768482675
Dry Asphalt,2021_11_39_44-Nov-22.wav,,18043.42769511617,21190.0,22097.0,1911.9181019482326,1990.8088136581812,-1.098234640797081e-09,-1.088727372739332e-09,2443.335765079793,2466.563347554206,19074.116920029668,18043.42768482675
Dry Asphalt,2021_11_39_53-Nov-22.wav,,18570.604133497716,20748.0,21717.0,1949.3466978934257,2032.2661504089185,-1.0937240502983612e-09,-1.083731271108271e-09,2506.0488458064483,2529.605110517788,19731.59715807313,18570.604050123085
Dry Asphalt,2021_11_39_53-Nov-22.wav,,18570.604133497716,20748.0,21717.0,1949.3466978934257,2032.2661504089185,-1.0937240502983612e-09,-1.083731271108271e-09,2506.0488458064483,2529.605110517788,19731.59715807313,18570.604050123085
Dry Asphalt,2021_11_40_03-Nov-22.wav,,18967.965884660072,20667.0,21696.0,1975.6651917377953,2060.455853398055,-1.0905523591013722e-09,-1.0803340769775926e-09,2549.0487317616726,2572.3697611604543,20207.715858119718,18967.965853507263
Dry Asphalt,2021_11_40_03-Nov-22.wav,,18967.965884660072,20667.0,21696.0,1975.6651917377953,2060.455853398055,-1.0905523591013722e-09,-1.0803340769775926e-09,2549.0487317616726,2572.3697611604543,20207.715858119718,18967.965853507263
Dry Asphalt,2021_11_40_13-Nov-22.wav,,18681.40954423492,20610.0,21597.0,1962.4839496541063,2049.035749584184,-1.0921408553781515e-09,-1.081710335168861e-09,2536.1025710029076,2562.234934493264,19901.568290584197,18681.40953926671
Dry Asphalt,2021_11_40_13-Nov-22.wav,,18681.40954423492,20610.0,21597.0,1962.4839496541063,2049.035749584184,-1.0921408553781515e-09,-1.081710335168861e-09,2536.1025710029076,2562.234934493264,19901.568290584197,18681.40953926671
Dry Asphalt,2021_11_40_22-Nov-22(1).wav,,18605.45650373768,20463.0,21444.0,1953.3602196726565,2039.2349837940792,-1.0932403732395073e-09,-1.082891443888989e-09,2534.7672924633534,2559.32322311996,19854.1747436351,18605.45611329965
Dry Asphalt,2021_11_40_22-Nov-22(1).wav,,18605.45650373768,20463.0,21444.0,1953.3602196726565,2039.2349837940792,-1.0932403732395073e-09,-1.082891443888989e-09,2534.7672924633534,2559.32322311996,19854.1747436351,18605.45611329965
Dry Asphalt,2021_11_40_22-Nov-22.wav,,18605.45650373768,20463.0,21444.0,1953.3602196726565,2039.2349837940792,-1.0932403732395073e-09,-1.082891443888989e-09,2534.7672924633534,2559.32322311996,19854.1747436351,18605.45611329965
Dry Asphalt,2021_11_40_22-Nov-22.wav,,18605.45650373768,20463.0,21444.0,1953.3602196726565,2039.2349837940792,-1.0932403732395073e-09,-1.082891443888989e-09,2534.7672924633534,2559.32322311996,19854.1747436351,18605.45611329965
Dry Asphalt,2021_11_40_32-Nov-22.wav,,18663.817804944007,20725.0,21889.0,1966.0119372301797,2054.8538298571216,-1.0917156909593865e-09,-1.0810091873716436e-09,2533.1570871568842,2557.133560203916,19972.681794037155,18663.817745813754
Dry Asphalt,2021_11_40_32-Nov-22.wav,,18663.817804944007,20725.0,21889.0,1966.0119372301797,2054.8538298571216,-1.0917156909593865e-09,-1.0810091873716436e-09,2533.1570871568842,2557.133560203916,19972.681794037155,18663.817745813754
Dry Asphalt,2021_11_40_41-Nov-22(1).wav,,18962.648234723136,20934.0,21931.0,1973.948208453744,2057.477718376351,-1.0907592759864952e-09,-1.0806929776307851e-09,2540.05302474643,2562.522889122907,20138.615595556385,18962.6481927359
Dry Asphalt,2021_11_40_41-Nov-22(1).wav,,18962.648234723136,20934.0,21931.0,1973.948208453744,2057.477718376351,-1.0907592759864952e-09,-1.0806929776307851e-09,2540.05302474643,2562.522889122907,20138.615595556385,18962.6481927359
Dry Asphalt,2021_11_40_41-Nov-22.wav,,18962.648234723136,20934.0,21931.0,1973.948208453744,2057.477718376351,-1.0907592759864952e-09,-1.0806929776307851e-09,2540.05302474643,2562.522889122907,20138.615595556385,18962.6481927359
Dry Asphalt,2021_11_40_41-Nov-22.wav,,18962.648234723136,20934.0,21931.0,1973.948208453744,2057.477718376351,-1.0907592759864952e-09,-1.0806929776307851e-09,2540.05302474643,2562.522889122907,20138.615595556385,18962.6481927359
Dry Asphalt,2021_11_40_51-Nov-22.wav,,19039.82761578873,20602.0,21666.0,1961.1952581142527,2044.8795989932255,-1.0922961580195852e-09,-1.0822112006940942e-09,2537.4704925558244,2562.569711330207,20222.39597832995,19039.827575075935
Dry Asphalt,2021_11_40_51-Nov-22.wav,,19039.82761578873,20602.0,21666.0,1961.1952581142527,2044.8795989932255,-1.0922961580195852e-09,-1.0822112006940942e-09,2537.4704925558244,2562.569711330207,20222.39597832995,19039.827575075935
Dry Asphalt,2021_11_41_01-Nov-22.wav,,18626.21775895961,20440.0,21362.0,1963.8574496970696,2049.3110717434542,-1.0919753323044874e-09,-1.0816771555775797e-09,2542.627297222735,2560.607079785319,19880.632152179907,18626.2177448739
Dry Asphalt,2021_11_41_01-Nov-22.wav,,18626.21775895961,20440.0,21362.0,1963.8574496970696,2049.3110717434542,-1.0919753323044874e-09,-1.0816771555775797e-09,2542.627297222735,2560.607079785319,19880.632152179907,18626.2177448739
Dry Asphalt,2021_11_41_10-Nov-22.wav,,18397.27712545397,20289.0,21384.0,1940.8062584866595,2032.0086748582623,-1.094753274715421e-09,-1.0837622999711793e-09,2521.52171014057,2546.588470362321,19779.7959781466,18397.2769273128
Dry Asphalt,2021_11_41_10-Nov-22.wav,,18397.27712545397,20289.0,21384.0,1940.8062584866595,2032.0086748582623,-1.094753274715421e-09,-1.0837622999711793e-09,2521.52171014057,2546.588470362321,19779.7959781466,18397.2769273128
Dry Asphalt,2021_11_41_20-Nov-22.wav,,18633.561526816124,20823.0,21858.0,1973.8698185200162,2058.953763927242,-1.0907687229048563e-09,-1.0805150966050773e-09,2541.674674879932,2562.859192819002,19854.50404826993,18633.561372302996
Dry Asphalt,2021_11_41_20-Nov-22.wav,,18633.561526816124,20823.0,21858.0,1973.8698185200162,2058.953763927242,-1.0907687229048563e-09,-1.0805150966050773e-09,2541.674674879932,2562.859192819002,19854.50404826993,18633.561372302996
Dry Asphalt,2021_11_41_30-Nov-22.wav,,18714.334337415166,20748.0,21603.0,1949.4419591971819,2033.3336048439317,-1.0937125701794637e-09,-1.0836026301664775e-09,2510.9016793407113,2539.2875500493815,19847.111168073447,18714.334080768782
Dry Asphalt,2021_11_41_30-Nov-22.wav,,18714.334337415166,20748.0,21603.0,1949.4419591971819,2033.3336048439317,-1.0937125701794637e-09,-1.0836026301664775e-09,2510.9016793407113,2539.2875500493815,19847.111168073447,18714.334080768782
Dry Asphalt,2021_11_41_39-Nov-22.wav,,19015.14468761986,20741.0,21577.0,1979.1971403665927,2063.2552472949633,-1.090126717328693e-09,-1.0799967167535527e-09,2553.2986079896573,2577.373187256189,20200.789081980183,19015.144631051524
Dry Asphalt,2021_11_41_39-Nov-22.wav,,19015.14468761986,20741.0,21577.0,1979.1971403665927,2063.2552472949633,-1.090126717328693e-09,-1.0799967167535527e-09,2553.2986079896573,2577.373187256189,20200.789081980183,19015.144631051524
Dry Asphalt,2021_11_41_49-Nov-22.wav,,18707.018730051277,20843.0,21889.0,1975.9360059845176,2061.2819647540937,-1.0905197227671115e-09,-1.0802345207442011e-09,2540.73558273834,2563.8848048971154,19943.845383630633,18707.018659504454
Dry Asphalt,2021_11_41_49-Nov-22.wav,,18707.018730051277,20843.0,21889.0,1975.9360059845176,2061.2819647540937,-1.0905197227671115e-09,-1.0802345207442011e-09,2540.73558273834,2563.8848048971154,19943.845383630633,18707.018659504454
Dry Asphalt,2021_11_41_59-Nov-22.wav,,18250.707958084007,20294.0,21254.0,1930.8000125685674,2018.0163033676545,-1.0959591462322712e-09,-1.0854485469784814e-09,2512.193405493717,2532.119513095635,19584.589973004335,18250.707837980306
Dry Asphalt,2021_11_41_59-Nov-22.wav,,18250.707958084007,20294.0,21254.0,1930.8000125685674,2018.0163033676545,-1.0959591462322712e-09,-1.0854485469784814e-09,2512.193405493717,2532.119513095635,19584.589973004335,18250.707837980306
Dry Asphalt,2021_11_42_08-Nov-22.wav,,17887.69530454651,20278.0,21285.0,1885.5111760526634,1973.0299081253197,-1.1014169891068968e-09,-1.0908699420863517e-09,2452.582175038405,2478.325564198692,19145.415439978085,17887.69508837693
Dry Asphalt,2021_11_42_08-Nov-22.wav,,17887.69530454651,20278.0,21285.0,1885.5111760526634,1973.0299081253197,-1.1014169891068968e-09,-1.0908699420863517e-09,2452.582175038405,2478.325564198692,19145.415439978085,17887.69508837693
Dry Asphalt,2021_11_42_18-Nov-22.wav,,18033.21685814504,20107.0,21420.0,1887.07607421023,1975.3304269906432,-1.1012284002864312e-09,-1.090592702230728e-09,2457.6537798731733,2479.5496743040803,19387.039292916124,18033.21683576389
Dry Asphalt,2021_11_42_18-Nov-22.wav,,18033.21685814504,20107.0,21420.0,1887.07607421023,1975.3304269906432,-1.1012284002864312e-09,-1.090592702230728e-09,2457.6537798731733,2479.5496743040803,19387.039292916124,18033.21683576389
Dry Asphalt,2021_11_42_27-Nov-22(1).wav,,17717.340461890017,20010.0,21051.0,1840.4050928826525,1925.816887262679,-1.1068528080320586e-09,-1.0965596720358997e-09,2406.765643774531,2428.9818361199236,19005.765778399567,17717.34013885721
Dry Asphalt,2021_11_42_27-Nov-22(1).wav,,17717.340461890017,20010.0,21051.0,1840.4050928826525,1925.816887262679,-1.1068528080320586e-09,-1.0965596720358997e-09,2406.765643774531,2428.9818361199236,19005.765778399567,17717.34013885721
Dry Asphalt,2021_11_42_27-Nov-22.wav,,17717.340461890017,20010.0,21051.0,1840.4050928826525,1925.816887262679,-1.1068528080320586e-09,-1.0965596720358997e-09,2406.765643774531,2428.9818361199236,19005.765778399567,17717.34013885721
Dry Asphalt,2021_11_42_27-Nov-22.wav,,17717.340461890017,20010.0,21051.0,1840.4050928826525,1925.816887262679,-1.1068528080320586e-09,-1.0965596720358997e-09,2406.765643774531,2428.9818361199236,19005.765778399567,17717.34013885721
Dry Asphalt,2021_11_42_37-Nov-22.wav,,18074.981050191767,20730.0,21706.0,1897.522667757849,1978.085033549772,-1.0999694616484745e-09,-1.0902607394130065e-09,2436.286968215625,2457.136266782558,19182.23149671648,18074.98102529775
Dry Asphalt,2021_11_42_37-Nov-22.wav,,18074.981050191767,20730.0,21706.0,1897.522667757849,1978.085033549772,-1.0999694616484745e-09,-1.0902607394130065e-09,2436.286968215625,2457.136266782558,19182.23149671648,18074.98102529775
Dry Asphalt,2021_11_42_47-Nov-22.wav,,17745.332814338464,20271.0,21220.0,1826.677777238298,1906.4147578733166,-1.1085071126607715e-09,-1.0988978591430713e-09,2370.9361344264225,2396.694354553249,18838.042700878792,17745.332672349326
Dry Asphalt,2021_11_42_47-Nov-22.wav,,17745.332814338464,20271.0,21220.0,1826.677777238298,1906.4147578733166,-1.1085071126607715e-09,-1.0988978591430713e-09,2370.9361344264225,2396.694354553249,18838.042700878792,17745.332672349326
Dry Asphalt,2021_11_42_56-Nov-22.wav,,14277.414062946451,21229.0,22218.0,1632.7677229353048,1698.1986626739238,-1.1318755780401858e-09,-1.1239903724198763e-09,1977.3403930492238,1981.1627578412194,15019.767847658348,14277.414024526719
Dry Asphalt,2021_11_42_56-Nov-22.wav,,14277.414062946451,21229.0,22218.0,1632.7677229353048,1698.1986626739238,-1.1318755780401858e-09,-1.1239903724198763e-09,1977.3403930492238,1981.1627578412194,15019.767847658348,14277.414024526719
Dry Asphalt,2021_11_43_06-Nov-22.wav,,12233.16170341477,20833.0,21544.0,1547.9523272596884,1591.6693717460637,-1.1420968409066795e-09,-1.1368284176459967e-09,1820.8573586432954,1777.6940026632324,12698.555066830535,12233.161627697478
Dry Asphalt,2021_11_43_06-Nov-22.wav,,12233.16170341477,20833.0,21544.0,1547.9523272596884,1591.6693717460637,-1.1420968409066795e-09,-1.1368284176459967e-09,1820.8573586432954,1777.6940026632324,12698.555066830535,12233.161627697478
Dry Asphalt,2021_11_43_16-Nov-22.wav,9.128104539304355,6194.726186413574,19675.0,20280.0,1397.4336670518708,1445.6710427120584,-1.160236127766587e-09,-1.154422950893625e-09,1625.5028414961778,1617.2734786879041,6405.507726878664,6194.72614910469
Dry Asphalt,2021_11_43_16-Nov-22.wav,9.128104539304355,6194.726186413574,19675.0,20280.0,1397.4336670518708,1445.6710427120584,-1.160236127766587e-09,-1.154422950893625e-09,1625.5028414961778,1617.2734786879041,6405.507726878664,6194.72614910469
Dry Asphalt,2021_11_43_25-Nov-22.wav,28.579889613713192,1469.2435665737885,18436.0,20922.0,1935.1867696480722,2051.022672140374,-1.095430489885344e-09,-1.0814708873943098e-09,2491.6918164233525,2489.7313152400106,1665.033416084604,1469.2435193586073
Dry Asphalt,2021_11_43_25-Nov-22.wav,28.579889613713192,1469.2435665737885,18436.0,20922.0,1935.1867696480722,2051.022672140374,-1.095430489885344e-09,-1.0814708873943098e-09,2491.6918164233525,2489.7313152400106,1665.033416084604,1469.2435193586073
Dry Asphalt,2021_11_43_35-Nov-22.wav,30.673089953012965,1186.5282775008893,21471.0,22379.0,2010.4733440233406,2091.548638055947,-1.0863575631970033e-09,-1.076587027014458e-09,2433.69232544823,2426.934231540485,1262.6991792558713,1186.528269017099
Dry Asphalt,2021_11_43_35-Nov-22.wav,30.673089953012965,1186.5282775008893,21471.0,22379.0,2010.4733440233406,2091.548638055947,-1.0863575631970033e-09,-1.076587027014458e-09,2433.69232544823,2426.934231540485,1262.6991792558713,1186.528269017099
Dry Asphalt,2021_11_43_45-Nov-22.wav,43.28717242873459,830.6608434009914,23382.0,24812.0,2254.926320489392,2312.195195954626,-1.0568980751989458e-09,-1.0499964952966672e-09,2403.035845773126,2407.7808196982205,851.9731781098261,830.6608117354074
