Label,RMS,RMS_filt,Spectral_centroid,Spectral_centroid_filt,Zero-Cross,Zero-Cross_filt,Spectral_slope,Spectral_slope_filt,Spectral_spread,Spectral_spread_filt,STD,STD_filt
Dry asphalt,8103.704623827991,7874.505340877314,6781,6975,1240.0690183979998,1282.5950828831753,-3.6202036903271396e-08,-3.518646945691161e-08,839.4628951333331,820.736091452046,8103.704428622617,7874.505321155564
Dry asphalt,8510.93955853251,8259.189341953199,6565,6738,1205.733838704876,1246.9954951804827,-3.702199734831575e-08,-3.603662530397541e-08,834.190196944973,819.4922328390105,8510.939270671617,8259.18839513905
Dry asphalt,7830.689696725753,7613.05363968554,6774,6924,1234.8601101782983,1271.2510964989897,-3.632643114673234e-08,-3.5457375862740526e-08,846.1088496215043,820.9335726152954,7830.685436728482,7613.053099110918
Dry asphalt,8639.817616563649,8277.293212662029,6513,6721,1209.7110589716606,1249.0176465182763,-3.692701711727752e-08,-3.59883341889819e-08,862.4518453902496,826.6987808802606,8639.817013611206,8277.28972458415
Dry asphalt,9278.559673945856,8921.129848593213,6813,7068,1249.2086280428616,1293.5146119562185,-3.5983773347964196e-08,-3.492569954108676e-08,861.8713687065712,840.7878083412251,9278.555114965066,8921.12510011563
Dry asphalt,9645.012989082206,9253.483006201292,6558,6746,1203.3850174390043,1250.2587820686174,-3.7078089687068824e-08,-3.595869455792961e-08,844.484094478845,827.9179781135313,9645.004397741792,9253.478486462738
Dry asphalt,9198.906039590769,8659.401676837142,6312,6711,1172.138841317763,1233.251374305732,-3.782428145619006e-08,-3.636484946269335e-08,846.8267415220214,832.8005924720276,9198.906038703613,8659.399333146503
Dry asphalt,10453.178015401818,10025.61682198332,6534,6841,1212.1523354431,1260.4641151855517,-3.6868716850324246e-08,-3.5714980397724896e-08,845.1931047839657,827.374171823754,10453.177828504697,10025.616266380564
Dry asphalt,11591.1020263879,11071.93854976982,6502,6834,1207.6000336693485,1259.3345090015607,-3.697743063664322e-08,-3.574195658942182e-08,851.4464966766254,835.4466547998193,11591.098936874321,11071.93521569999
Dry asphalt,12264.952903091951,11607.93764428872,6411,6735,1199.4088635945945,1259.219960237842,-3.7173044450811626e-08,-3.574469213518327e-08,866.6726275417058,853.6600289147784,12264.95174924806,11607.937537584514
Dry asphalt,11468.318444392396,10973.713528948088,6540,6803,1214.8591042272537,1262.727470118474,-3.6804076345841006e-08,-3.566092908549414e-08,861.5973784325114,843.5060366105571,11468.318429113073,10973.71254457681
Dry asphalt,9219.939311534557,8807.852973802312,6734,7039,1236.676623460419,1289.839626233786,-3.628305088623716e-08,-3.5013462091200936e-08,846.6462819608197,828.7061577593107,9219.93784892195,8807.851432458423
Dry asphalt,7090.370245903092,6793.243678642478,6567,6818,1207.2520404529444,1254.8415229908437,-3.698574108310499e-08,-3.584925385251619e-08,841.1393963198143,817.3831950962439,7090.370133950837,6793.2436537508265
Dry asphalt,5364.970998434319,5158.343351372356,6550,6821,1204.4902460550109,1253.217523593862,-3.705169565750624e-08,-3.588803667760119e-08,841.041853031697,825.2127562264864,5364.969262507119,5158.343057018703
Dry asphalt,4985.039277540347,4797.385755872482,6388,6655,1202.489674399509,1252.610508951702,-3.7099471426838154e-08,-3.5902532829961035e-08,851.5613159642783,839.8100024089359,4985.030485673494,4797.385576805995
Dry asphalt,7263.656482006829,6960.473764720561,6468,6801,1226.4637048150737,1279.8161593044842,-3.652694619689184e-08,-3.525283309428568e-08,861.1702038098587,856.1444978641038,7263.656481754543,6960.47306586342
Dry asphalt,5364.970998434319,5158.343351372356,6550,6821,1204.4902460550109,1253.217523593862,-3.705169565750624e-08,-3.588803667760119e-08,841.041853031697,825.2127562264864,5364.969262507119,5158.343057018703
Dry asphalt,4985.039277540347,4797.385755872482,6388,6655,1202.489674399509,1252.610508951702,-3.7099471426838154e-08,-3.5902532829961035e-08,851.5613159642783,839.8100024089359,4985.030485673494,4797.385576805995
Dry asphalt,7263.656482006829,6960.473764720561,6468,6801,1226.4637048150737,1279.8161593044842,-3.652694619689184e-08,-3.525283309428568e-08,861.1702038098587,856.1444978641038,7263.656481754543,6960.47306586342
Dry asphalt,8292.599960349482,7867.806809625393,6245,6605,1174.9202498551463,1228.697593721073,-3.775785847537136e-08,-3.647359856458254e-08,838.850067762437,820.008301684129,8292.599909496781,7867.806692093366
Dry asphalt,7598.3380619649315,7185.293972232229,6608,7001,1204.3036951058946,1258.768947804399,-3.705615069169067e-08,-3.575546278962435e-08,837.8207684081766,816.5973394616435,7598.336818203123,7185.290409004163
Dry asphalt,7279.399908140841,6742.880626023988,6633,7116,1227.7499255193582,1293.3152908301433,-3.649622988462739e-08,-3.4930459540617964e-08,868.3620222008296,836.6137329732976,7279.39921884229,6742.8792978916
Dry asphalt,7534.986682314639,7254.017753789517,6530,6761,1184.5566174061607,1229.2126618753541,-3.7527731815299646e-08,-3.64612981917059e-08,830.493297506435,809.4437091604193,7534.980555719357,7254.017657633497
Dry asphalt,7703.786161549155,7411.1738403010895,6335,6652,1189.3645772976492,1236.612107498846,-3.7412912642439164e-08,-3.62845915957088e-08,851.6732083601025,835.6981162225962,7703.784736705091,7411.1726122165755
Dry asphalt,8468.164388060712,8184.855521105903,6525,6771,1221.3412316650836,1262.6056675296338,-3.664927627937092e-08,-3.566383786027981e-08,865.9510154597168,842.1914477028076,8468.163318254481,8184.8555144523425
Dry asphalt,7459.886543697169,7216.446415156942,6704,6945,1238.3138882582164,1283.3130641397559,-3.624395126933529e-08,-3.5169323304308335e-08,850.5108948932705,834.017360009933,7459.88544008731,7216.446334004375
Dry asphalt,6062.1571617029895,5846.09180525345,6302,6497,1182.5765895696138,1228.6880839708701,-3.757501697648318e-08,-3.6473825667486275e-08,848.1944054108573,835.7503907378579,6062.156900530907,5846.091705120702
Dry asphalt,5550.13247810012,5105.5100163479565,6322,6766,1171.6295475463985,1242.6215871790105,-3.783644393068877e-08,-3.614107885812963e-08,861.588027179677,841.5472710490828,5550.132408011585,5105.509664070185
Dry asphalt,5635.151987613413,5052.008850730058,6038,6604,1142.711426878581,1220.2686228565847,-3.852703927064498e-08,-3.667489131339247e-08,861.9365572726698,837.2414392825923,5635.12857144475,5052.007667570547
Dry asphalt,6351.92328188687,5640.017896583571,5983,6512,1117.4336541222895,1197.9809521247998,-3.913069924808586e-08,-3.7207144488578176e-08,864.3407569442334,837.5213723215461,6351.899098658649,5640.0178653018775
Dry asphalt,8295.516732324042,7522.003086035226,6018,6507,1140.449529691881,1215.0434013825143,-3.8581055770352485e-08,-3.6799675134640166e-08,864.987335711134,847.1401731432449,8295.5140316002,7522.002800852491
Dry asphalt,10177.82672452619,9241.597337753345,5935,6414,1149.1893280508173,1216.999213931849,-3.837234013187204e-08,-3.675296826015431e-08,882.8078131795603,852.6584925516258,10177.812998589094,9241.597264271799
Dry asphalt,9203.235144624896,8654.683394830903,6509,6849,1202.6786684612362,1263.4118685869487,-3.709495804853785e-08,-3.564458492542816e-08,859.8890934802216,839.529014750848,9203.235001287725,8654.682703376258
Dry asphalt,8832.736796561943,8402.684845962825,6548,6886,1221.3119200605709,1272.5898094936254,-3.664997627152173e-08,-3.5425405979003825e-08,869.4584291390909,849.7287717780008,8832.73662504589,8402.6843991185
Dry asphalt,9399.02520477344,8967.004127380897,6426,6720,1189.2302331702765,1237.0563741507326,-3.741612092244392e-08,-3.6273982037673715e-08,855.7086428885212,838.6677254755591,9399.01934502312,8966.998804971252
Dry asphalt,9272.448274569537,8907.277577732095,6021,6356,1164.3463082670953,1206.9592942546592,-3.801037539614774e-08,-3.6992732172278746e-08,853.1473997088184,828.6222985774567,9272.445993710744,8907.277562274681
Dry asphalt,9067.330802578574,8352.545823906283,6125,6599,1151.7565240956837,1212.3681933043713,-3.831103277218212e-08,-3.6863561936047535e-08,860.6358656270573,830.4074237478438,9067.32631964613,8352.543763802563
Dry asphalt,8917.45815081878,8122.229599319221,6057,6560,1157.5215709734807,1216.2150709241723,-3.817335734872813e-08,-3.67716944254256e-08,883.1947143885026,836.6199993696453,8917.457908389255,8122.229538418889
Dry asphalt,8284.93171576826,7646.0049362547015,5988,6393,1132.9500792692384,1199.168205115153,-3.876015058683805e-08,-3.717879163010906e-08,855.3658073237264,837.1518214702014,8284.931071917397,7646.004031455579
Dry asphalt,6021.310204368767,5474.526891092304,6104,6564,1139.863170938409,1213.3814771897614,-3.8595058638220083e-08,-3.683936364400284e-08,860.9455177871924,839.479678568962,6021.309731005979,5474.526601508805
Dry asphalt,2218.030980953372,2072.8195975053814,5939,6269,1175.1421365737417,1236.2700774100244,-3.775255958559838e-08,-3.629275963637017e-08,894.5316557148468,872.94888894391,2218.0306759776977,2072.8195680791023
Dry asphalt,3501.143995780605,3067.698026580057,5858,6459,1168.0298482415458,1254.1477688888706,-3.792240856143816e-08,-3.586582143501581e-08,951.3359196219373,936.1778951547466,3501.141855149305,3067.697994078476
Dry asphalt,8848.539740518307,8240.697494385184,6508,7048,1256.6350648234422,1321.6586803441583,-3.5806422174557687e-08,-3.425358938913796e-08,922.955314399846,901.7786128196238,8848.534190901592,8240.69739342825
Dry asphalt,10944.957506016326,10321.90904444824,6405,6721,1191.5334096396348,1250.1947966054202,-3.736111862976016e-08,-3.596022259853835e-08,853.4972208312371,833.9026494041792,10944.95679963105,10321.909041776076
Dry asphalt,8147.021369181653,7696.52283389723,6703,6999,1201.3262509946821,1259.493759526623,-3.712725520957422e-08,-3.573815351826942e-08,839.4882257725283,819.8903876720102,8147.020436505644,7696.52205781271
Dry asphalt,4661.205714085045,4490.204658697724,6334,6575,1173.6533529416333,1216.2830766059442,-3.778811331505223e-08,-3.677007037774071e-08,835.948594246511,816.2825307532908,4661.205713839787,4490.204327350454
Dry asphalt,2889.682911627376,2772.3078118830954,6046,6255,1151.7264282736337,1199.4815692392376,-3.831175149227802e-08,-3.7171308163037055e-08,850.0612196644769,835.6262171506769,2889.6822478722347,2772.307353059089
Dry asphalt,3170.201145753479,3064.2410536821512,5967,6110,1167.5878946345497,1210.1595258912612,-3.79329628815122e-08,-3.6916307252402206e-08,878.0010070845129,863.3714917085541,3170.2011403791453,3064.2410533992747
Dry asphalt,4442.5964498431495,4206.1162821476855,6291,6671,1178.9910367172997,1233.5065470966042,-3.766064377496772e-08,-3.635875566627122e-08,854.9512608774219,837.2331647355361,4442.596039753843,4206.113698810721
Dry asphalt,5662.786518462631,5371.571817048614,6281,6715,1188.9520073308706,1241.0225291368756,-3.742276525007353e-08,-3.617926605725308e-08,858.0046105946594,830.4541046138897,5662.784726373574,5371.571762312569
Dry asphalt,6298.265176815228,6005.723954409343,6311,6596,1174.9010362362,1220.8576206256182,-3.7758317316935104e-08,-3.66608254230391e-08,841.3003970021621,813.2468223190941,6298.265127359997,6005.7221908924985
Dry asphalt,5503.298487981704,5252.326925539383,5923,6128,1099.9496699858005,1145.9219381754592,-3.95482353012487e-08,-3.845036886159699e-08,818.3412168886503,795.616280933704,5503.298485772222,5252.325889962625
Dry asphalt,1103.0973846922893,1060.5976247493497,5642,5889,1243.7785763395557,1288.9321740726566,-3.6113448731959595e-08,-3.5035133009616e-08,995.9916691642234,989.0815452546613,1103.0964786493373,1060.5969228071829
Dry asphalt,1396.9145140285555,1334.1956106151104,5643,5957,1185.0477421033274,1230.220553714882,-3.7516003237530135e-08,-3.6437228667425484e-08,950.8324334161973,925.823276867183,1396.9143982505655,1334.1956080168216
Dry asphalt,2601.3095374009927,2527.8097230046537,5806,6013,1152.0957396272531,1193.279752241272,-3.830293194612798e-08,-3.731941411941142e-08,874.7554629659827,865.1643132560284,2601.3094572172145,2527.809547457321
Dry asphalt,3369.5007851390365,3122.3983070269614,5537,5909,1083.6038300801065,1142.2277525518127,-3.993859126511689e-08,-3.853858992568096e-08,832.5805122970712,807.5419326282193,3369.4977404310553,3122.39676897216
Dry asphalt,2535.022748387543,2303.6729094843045,5865,6239,1118.0661204106564,1186.022863826116,-3.9115595283466475e-08,-3.749271629833435e-08,853.1928471457527,825.9255759947278,2535.0227423427705,2303.672516230442
Dry asphalt,1479.3424875991927,1341.0992720545103,5484,5929,1125.098309390271,1197.9981804227418,-3.8947659164975277e-08,-3.720673305858204e-08,923.5990180677168,906.5586007757595,1479.3342671315002,1341.098709824269
Dry asphalt,2726.658278928879,2357.5634662568827,5361,6150,1114.2100657671372,1204.262557394324,-3.9207681951131374e-08,-3.7057133103799446e-08,915.2992468257537,895.6470076733156,2726.658209882648,2357.563309325719
Dry asphalt,3709.994302887718,3604.462632259594,6462,6724,1208.9273883718213,1251.3871518843598,-3.694573200094949e-08,-3.5931747892015515e-08,842.036475883476,831.7747679269805,3709.994295674846,3604.4626321250084
Dry asphalt,4953.272340200924,4775.270899977802,6395,6618,1181.0816998390874,1222.6934756981545,-3.761071652603237e-08,-3.661698326010977e-08,848.1180757218192,827.4665529766629,4953.272069718219,4775.268653505955
Dry asphalt,4999.93602862411,4864.932904640842,6519,6618,1198.1423756112963,1238.1566089764995,-3.720328952480599e-08,-3.624770726510948e-08,825.3648438593011,810.2926066466183,4999.936026051184,4864.932884179132
Dry asphalt,3648.960264893027,3550.5720910546424,6148,6348,1150.654317684853,1189.3025293774076,-3.833735462828518e-08,-3.741439441247067e-08,824.2389226867555,810.8082365539475,3648.9602079917545,3550.5712459039482
Dry asphalt,1267.6481967293175,1250.032551825777,5732,5798,1138.6679142102848,1164.6367214531901,-3.8623602634421485e-08,-3.80034400217753e-08,849.194191534851,845.1918541632676,1267.6475579900425,1250.0322316897882
Dry asphalt,1111.7349268367373,1057.2404158697755,5506,5809,1157.525570852601,1207.5611371390894,-3.817326182737965e-08,-3.697835952696931e-08,934.1882656463907,920.052784236397,1111.7348422868554,1057.2404102788944
Dry asphalt,1916.2242972096794,1847.3433564858442,6106,6359,1207.3511880887631,1252.4193988135814,-3.698337333258446e-08,-3.590709674240613e-08,905.3716935210979,893.4511675998816,1916.2242846895085,1847.3430471875045
Dry asphalt,3894.5116085495933,3623.8245723716877,6106,6401,1154.3514515709765,1219.8685282119145,-3.8249063156571656e-08,-3.668444599712605e-08,894.4341018024187,877.6989664109743,3894.5114029402816,3623.8243700573717
Dry asphalt,6885.056904710383,6439.061452205395,6302,6656,1186.6930026616333,1248.5682649725445,-3.747671267340145e-08,-3.599906589609764e-08,862.9907776120504,841.0489940816257,6885.056631295576,6439.061242569388
Dry asphalt,7894.223064546426,7357.912857688432,6295,6684,1161.0375973827238,1218.7972307309542,-3.808939091531848e-08,-3.671002971525755e-08,854.0018350013346,829.5877269663628,7894.219562924668,7357.908107933837
Dry asphalt,7431.296056066013,7080.5845861381495,6023,6306,1128.5983395816934,1179.554027655373,-3.886407473818394e-08,-3.764719895527363e-08,825.1662411710724,808.6691863691113,7431.295419066275,7080.584268905766
Dry asphalt,4937.3873360688585,4548.157719960553,5764,6146,1095.456076053608,1161.4559170882887,-3.9655547082151574e-08,-3.8079400997834096e-08,829.6393877712983,811.7968024435413,4937.386654695313,4548.153892543653
Dry asphalt,1888.2360899794296,1662.5045971676798,5165,5637,1065.6709623056117,1146.2090872062513,-4.03668471348318e-08,-3.8443511438709257e-08,918.6555114359522,899.5068133421439,1888.2332362647887,1662.5043879467844
Dry asphalt,1918.7220760510463,1787.4175871150956,5641,5985,1128.4337756957693,1189.60133183294,-3.88680046980195e-08,-3.740725869346151e-08,896.5209930451153,877.5390718044447,1918.7220591964103,1787.4175782775044
Dry asphalt,2096.3401110061436,2061.403466086229,6406,6558,1237.4502957251004,1269.334314097518,-3.6264574773394984e-08,-3.550315065597042e-08,895.1511942626069,886.9416791104253,2096.340110407422,2061.4034513964857
Dry asphalt,2056.9674641290026,1991.851081957869,6572,6801,1244.5708386257895,1289.80898849323,-3.609452866971969e-08,-3.5014193752884564e-08,898.0312606125625,887.1121651970146,2056.967414056589,1991.8507874930817
Dry asphalt,2272.4419085501327,2068.858724892663,6141,6465,1162.8954804097664,1238.3871230167133,-3.804502270151241e-08,-3.6242202345761674e-08,908.6514196352557,891.6996182007749,2272.4408389555324,2068.85854558763
Dry asphalt,2837.91428178516,2635.883017108133,6040,6457,1154.6779413753552,1219.1902704544245,-3.824126623435678e-08,-3.670064351051196e-08,905.812190223716,891.1506609811265,2837.913882153421,2635.882989688775
Dry asphalt,5043.815781917314,4363.705198207895,5121,5759,1028.7021753334313,1114.11188794859,-4.1249700910154556e-08,-3.921002654138864e-08,863.5588818440169,843.9343852769581,5043.815755625763,4363.703876494154
Dry asphalt,4897.794452281857,4346.073775872021,5232,5639,1022.1955810846199,1099.3839924308659,-4.1405085269976244e-08,-3.956174428019805e-08,834.257102156645,821.5723198995177,4897.794417519197,4346.072696965698
Dry asphalt,4164.912054790374,3940.2516660723063,5444,5732,1073.9355937839366,1126.561484706254,-4.0169478984565456e-08,-3.8912716989224515e-08,838.0556830095102,824.0811771455417,4164.908924365348,3940.2508532866073
Dry asphalt,4681.982092684355,4381.076782382793,5668,5929,1105.5454949859784,1169.1837372965956,-3.941460107540379e-08,-3.789485246906971e-08,847.1128169152016,838.5082630451964,4681.981957223623,4381.075839956068
Dry asphalt,8599.776215632675,8116.697384665258,6371,6727,1266.146950807135,1322.0854683147056,-3.5579268266114277e-08,-3.424339724051962e-08,955.0203187103219,934.023803991406,8599.774837943361,8116.697332518137
Dry asphalt,15498.851200391255,14645.445754155273,6558,6991,1281.8150866177086,1342.3438587796372,-3.520509659358837e-08,-3.375960542670149e-08,938.9110813875353,922.2750994163952,15498.820879151963,14645.445721907836
Dry asphalt,16258.74649194062,15319.87304754296,6496,6845,1293.7456326059664,1353.5933449711285,-3.492018252336688e-08,-3.349095578553063e-08,952.8045098885043,933.7457335823324,16258.745771007447,15319.873035840385
Dry asphalt,16513.138482109243,15287.440452398054,6203,6637,1281.9407176642942,1348.1580776555968,-3.520209639117819e-08,-3.362075572386823e-08,975.628477105319,955.5798515804581,16513.137166213408,15287.440391403916
Dry asphalt,17327.262633573962,16216.84299939271,6338,6618,1277.680377955909,1338.7186529949026,-3.530383781424775e-08,-3.384617917919662e-08,963.9842475185709,947.0286367651183,17327.25826272196,16216.836161305362
Dry asphalt,17444.33762499129,16587.340571264976,6709,7017,1340.3035869862726,1395.1225295531144,-3.380832927735993e-08,-3.2499194886752083e-08,969.4924046623499,945.4659146583201,17444.335970411106,16587.340434659494
Dry asphalt,18022.1539979178,17432.248825550916,7080,7233,1381.9889510525468,1432.2844237360775,-3.281283864713431e-08,-3.1611729506774566e-08,970.5386429589815,960.8011494151264,18022.153997916976,17432.248598736573
Dry asphalt,18126.624282719633,17465.895007745483,7125,7360,1382.8840272333046,1433.806210922615,-3.2791463280234165e-08,-3.157538761749692e-08,967.7531625753585,951.3319681501517,18126.62420874711,17465.894815837582
Dry asphalt,17960.31001367464,17140.50916171882,6908,7180,1374.2851652254003,1426.9343261401862,-3.2996813209429026e-08,-3.173949550202975e-08,988.3869341799458,969.6052161738504,17960.30969860441,17140.503414564486
Dry asphalt,18208.85993524451,17438.027555677014,6725,6924,1343.9826393989235,1397.767937821909,-3.372046961037754e-08,-3.2436019736343896e-08,968.8804036829221,951.3141007531052,18208.85575875789,17438.027506206185
Dry asphalt,18270.43868332974,17660.51991114518,7035,7261,1379.4467290596076,1422.8332578351642,-3.287354960002176e-08,-3.1837433355350986e-08,982.413598807578,966.3876342036978,18270.438148084286,17660.501510129285
Dry asphalt,18259.646330325737,17512.009619811866,6806,7031,1356.2746022598099,1407.0632617879517,-3.342692452257071e-08,-3.221403755817711e-08,977.8753204861703,961.8356600908421,18259.645671597245,17512.006721742488
Dry asphalt,17934.293904086036,17161.141612250878,6880,7129,1365.552254088416,1417.457711171509,-3.32053643737571e-08,-3.196580710128977e-08,982.453973234557,965.1153801853637,17934.292761054403,17161.135768908905
Dry asphalt,17503.03616692853,16764.605700411845,7066,7316,1372.342328380377,1423.007887139174,-3.3043210210357285e-08,-3.183326302267431e-08,963.8386128433845,944.9366179421877,17503.034992104982,16764.598363627687
Dry asphalt,17506.257239838604,16810.24952216645,7006,7275,1367.2459922168,1419.8615828983857,-3.316491611392707e-08,-3.190840009924067e-08,970.7271534757227,955.5764040428014,17506.2567085487,16810.24876352814
Dry asphalt,17914.567312559033,17157.38460770656,7116,7409,1377.125245232319,1431.21322547691,-3.292898909179666e-08,-3.163731085538459e-08,969.1288367243142,954.0676131814984,17914.565216615934,17157.384285907814
Dry asphalt,18102.741239765084,17258.703883846098,6855,7123,1347.9488821490086,1401.4083332031735,-3.362575153406103e-08,-3.2349083240200945e-08,975.3369707499987,956.1073512408852,18102.740890499597,17258.69596269605
Dry asphalt,17695.179232664683,17062.672672635093,7024,7299,1356.5463508059768,1403.949049878418,-3.3420434879561795e-08,-3.2288408235893834e-08,960.9711606898986,945.8035839644053,17695.17758944762,17062.668221367145
Dry asphalt,17724.05861008615,16953.768432214012,7024,7300,1364.354907050474,1417.2418224307821,-3.323395828877016e-08,-3.1970962753000594e-08,972.4265812606055,953.5761142594976,17724.054908523136,16953.76720923888
Dry asphalt,17645.654466254007,16824.143623894077,6957,7226,1366.08743686007,1419.5452335694422,-3.319258364252029e-08,-3.191595485616545e-08,975.807995436851,953.6644502725756,17645.654407233553,16824.141149883893
Dry asphalt,17614.978689092382,16981.26269102063,6972,7182,1362.6192358044586,1408.698331013927,-3.327540795584788e-08,-3.217499037385503e-08,966.4322390967742,942.8591629047563,17614.972723497856,16981.262676500617
Dry asphalt,17862.23130234592,17059.860814288408,6677,6949,1338.4524245597167,1392.4412454924945,-3.385253699611063e-08,-3.256322678905421e-08,972.0154890649889,952.4664686325519,17862.22846974176,17059.860792722156
Dry asphalt,18424.622557607498,17655.791139191406,6895,7149,1358.7566881703592,1413.1530452116228,-3.3367649683002604e-08,-3.206860708217767e-08,976.6051413674924,966.5918307675727,18424.620155154862,17655.785934686104
Dry asphalt,18244.113292853795,17472.58824299003,6785,6997,1350.9603648984014,1400.6211971490507,-3.355383413745777e-08,-3.2367880882590395e-08,982.5567810419577,959.0575718680612,18244.111851126316,17472.586709565374
Dry asphalt,18421.14218132181,17759.16973285924,6955,7181,1363.5664383024816,1409.4579782109433,-3.325278775730029e-08,-3.2156849194478384e-08,971.6999768099093,954.1592552063936,18421.13828228824,17759.162016206017
Dry asphalt,17421.530489610566,16567.433284962997,6925,7195,1346.2778803452713,1407.4363269279702,-3.366565682638538e-08,-3.220512836763336e-08,968.9792998168633,955.4910928150591,17421.515359569265,16567.433180054017
Dry asphalt,17248.91246985103,16579.068082110505,6900,7132,1353.4799677599879,1400.157989409273,-3.349366335337607e-08,-3.237894277385908e-08,968.5677521534956,947.3944810771993,17248.909506065756,16579.05713036365
Dry asphalt,16514.26820927258,15704.911912254896,6892,7137,1364.6015994874633,1422.5835342881412,-3.3228067012177756e-08,-3.184339701806036e-08,975.6249705885334,958.8728843198398,16514.26810013485,15704.9109315614
Dry asphalt,17702.08330551001,17011.29834122615,6958,7236,1362.921569243768,1412.7665211424733,-3.326818791320754e-08,-3.2077837686199326e-08,955.5225059002036,936.8728318067118,17702.081398079994,17011.29824776939
Dry asphalt,17983.560072793432,17252.193597664438,6726,6983,1337.6195521341315,1388.277295188499,-3.387242687147613e-08,-3.266266633109018e-08,960.7815081135222,944.5973319263097,17983.559666504152,17252.19009809101
Dry asphalt,17969.51923742126,17223.37967757904,6736,6927,1326.2939175343915,1374.7090839439534,-3.414289501726169e-08,-3.298668958158628e-08,957.4307695678114,940.7244579474105,17969.519197296577,17223.365860700927
Dry asphalt,17907.198433003654,17198.906965920476,6835,7047,1337.984002221654,1389.588095258672,-3.386372341750757e-08,-3.2631363037543745e-08,960.2758193695292,945.242142426641,17907.198361130377,17198.906479261484
Dry asphalt,17944.202777611852,17026.871034842534,6760,7050,1339.2212366728465,1393.9360332964072,-3.3834176948833424e-08,-3.252752967362047e-08,971.3070000902844,952.2553183425497,17944.2027178135,17026.8633472138
Dry asphalt,17625.2194753377,16803.029180327663,6710,7003,1331.5120568168215,1387.6622458406307,-3.4018280326248945e-08,-3.267735436072945e-08,966.3752027433663,949.9715381137413,17625.219458311578,16803.02805006113
Dry asphalt,17653.888448412476,16765.34542595204,6886,7164,1351.7412944470339,1409.967816044735,-3.353518471299084e-08,-3.214467372719286e-08,975.2742140060565,956.8839530680751,17653.874222614024,16765.34000777871
Dry asphalt,17875.615897054697,17073.313921922476,6748,7026,1342.1113706339538,1391.4729949912542,-3.376515748977808e-08,-3.258634963620421e-08,980.2785976782919,959.5612679964039,17875.612105461263,17073.310000172725
Dry asphalt,17500.360151602716,16664.95267263137,6558,6824,1320.2206055936456,1377.689624150189,-3.4287932136808904e-08,-3.291551112567543e-08,969.1707241706586,955.0161994268127,17500.35791556468,16664.94714525471
Dry asphalt,18154.63487412722,17229.919390460756,6662,6957,1325.6393637718288,1379.0070836426935,-3.4158526454151005e-08,-3.288404879807276e-08,975.2769175719137,956.6519577232275,18154.634805836868,17229.90887032481
Dry asphalt,18622.932016041115,17571.127170161268,6528,6872,1342.9084539924845,1400.6953852001589,-3.374612229522721e-08,-3.236610919337988e-08,1000.0504953980723,982.9515871729782,18622.931501200368,17571.114928151594
Dry asphalt,19951.094564455856,18975.58859994,6726,7021,1371.3598427815198,1426.5518875783719,-3.306667300671044e-08,-3.1748628539810546e-08,1014.8922964864823,1000.8938619081679,19951.05572217642,18975.580027239615
Dry asphalt,19390.580432033046,18458.227955149436,6693,6967,1360.614253985111,1419.1882897310795,-3.33232890445619e-08,-3.192447905295648e-08,1006.9802238379576,996.6310608816217,19390.57641040036,18458.22752644541
Dry asphalt,19581.18706605967,18373.359408049986,6389,6664,1350.7595428496206,1408.0688346383836,-3.3558629980612346e-08,-3.2190023413811636e-08,1028.4586235097195,1004.1946036996071,19581.162300516597,18373.35889512487
Dry asphalt,19665.73698952846,18424.8645102747,6422,6793,1354.2858031880803,1416.6346548626454,-3.347441915013738e-08,-3.1985462557394676e-08,1023.6247124252927,1008.2763872292318,19665.73557755108,18424.859679692814
Dry asphalt,20043.021826285487,18864.96292990132,6600,6914,1377.9568746797502,1437.3850998797484,-3.290912890006556e-08,-3.1489919959884996e-08,1030.0306559402716,1009.4719626980868,20043.0136161801,18864.95454520506
Dry asphalt,20204.101818515377,19032.293492526158,6450,6778,1362.6402551879257,1420.5409231203512,-3.327490599071544e-08,-3.1892176735457e-08,1025.4779603148065,1007.7982835546836,20204.10178552074,19032.284202174473
Dry asphalt,19850.01565568163,18572.816589211834,6437,6670,1344.2369609098992,1403.7614907755365,-3.371439614342069e-08,-3.22928873458576e-08,1027.246713364247,1003.8761060843076,19849.97346629864,18572.816582191645
Dry asphalt,20007.562923510774,18768.588816517396,6442,6744,1352.117008733417,1415.756152378746,-3.3526212258027e-08,-3.200644212686567e-08,1023.2589575389537,1006.7343275697897,20007.53848192931,18768.585075633633
Dry asphalt,19201.95055268916,18064.570042511496,6472,6800,1359.27577965476,1419.5562885371207,-3.335525322874277e-08,-3.1915690851832315e-08,1025.9942181308618,1008.6938890582759,19201.95048927919,18064.55871251704
Dry asphalt,19933.494688872484,18686.776498729054,6398,6751,1351.7370109156802,1416.7738169442996,-3.353528700825496e-08,-3.198213921954043e-08,1021.6469102160679,1008.7027294513437,19933.482546619638,18686.776030961675
Dry asphalt,19667.524497616472,18506.599583475287,6514,6781,1365.7027717920887,1423.071461754642,-3.320176985162576e-08,-3.183174479354435e-08,1025.2945386698384,1007.9725326278904,19667.522445333816,18506.58002528701
Dry asphalt,19627.71692578669,18457.26101472151,6343,6617,1336.9116454500463,1397.4699412902437,-3.38893324326213e-08,-3.24431362090378e-08,1020.8339713939181,1003.026172897939,19627.670693655116,18457.26100859335
